Time,Heat,DrySoil,DryAir,Wind,RainRelief,InstantRisk,DrynessInput,CarryoverRisk,FinalRisk,FinalRiskScore,FinalRiskBand
2026-02-10 10:00:00,0.1766666666666667,0.6998333333333333,0.010000000000000009,0.1755,0.0,0.26461666666666667,0.3256,0.3356751811226224,0.02020774380884303,2.6943658411790707,Extreme
2026-02-10 11:00:00,0.16000000000000003,0.6996666666666667,0.040000000000000036,0.255,0.0,0.27516666666666667,0.32586666666666664,0.33224220106303787,0.020798500220796615,2.773133362772882,Extreme
2026-02-10 12:00:00,0.15,0.704,0.030000000000000027,0.263,0.0,0.27244999999999997,0.3236,0.3292174306909746,0.020405678245624493,2.720757099416599,Extreme
2026-02-10 13:00:00,0.14333333333333337,0.7013333333333334,0.020000000000000018,0.21600000000000003,0.03,0.2579,0.3133666666666667,0.3236696632824668,0.018990427401524713,2.5320569868699616,Extreme
2026-02-10 14:00:00,0.14333333333333337,0.7018333333333333,0.030000000000000027,0.1755,0.22999999999999998,0.23345000000000002,0.2750666666666667,0.30665861446693676,0.016286600682012205,2.1715467576016274,Extreme
2026-02-10 15:00:00,0.14666666666666667,0.6978333333333333,0.020000000000000018,0.179,0.06,0.24964166666666665,0.3068,0.3067080994035089,0.01741902005372111,2.3225360071628147,Extreme
2026-02-10 16:00:00,0.16000000000000003,0.699,0.010000000000000009,0.186,0.03,0.25715,0.3151,0.3096452646122808,0.018114751153373423,2.4153001537831233,Extreme
2026-02-10 17:00:00,0.1733333333333333,0.6995,0.0,0.173,0.03,0.2584916666666666,0.3171333333333333,0.3122660886646492,0.018363386337297425,2.448451511639657,Extreme
2026-02-10 18:00:00,0.19333333333333336,0.7010000000000001,0.010000000000000009,0.14950000000000002,0.03,0.2638416666666667,0.3242333333333334,0.31645462429868865,0.018994865776099816,2.532648770146642,Extreme
2026-02-10 19:00:00,0.2133333333333333,0.6995,0.010000000000000009,0.1575,0.03,0.27166666666666667,0.32863333333333333,0.3207171724608143,0.019821657579630243,2.6428876772840324,Extreme
2026-02-10 20:00:00,0.23333333333333334,0.7008333333333333,0.020000000000000018,0.149,0.01,0.28122499999999995,0.3396666666666667,0.3273494954328626,0.020943391071581788,2.792452142877572,Extreme
2026-02-10 21:00:00,0.25666666666666665,0.7003333333333333,0.020000000000000018,0.10300000000000001,0.01,0.28236666666666665,0.34529999999999994,0.3336321720313607,0.02143200248035556,2.8576003307140745,Extreme
2026-02-10 22:00:00,0.27666666666666667,0.7,0.020000000000000018,0.066,0.01,0.28373333333333334,0.3501666666666666,0.3394192451537178,0.021909285995175717,2.9212381326900956,Extreme
2026-02-10 23:00:00,0.29,0.7025,0.020000000000000018,0.018,0.09,0.273825,0.3385,0.33909750934991656,0.021124142925736052,2.81655239009814,Extreme
2026-02-11 00:00:00,0.30666666666666664,0.7013333333333334,0.010000000000000009,0.0505,0.01,0.2907416666666667,0.3567,0.3452583810774458,0.022836676850508365,3.0448902467344485,Extreme
2026-02-11 01:00:00,0.31,0.7003333333333333,0.0,0.05600000000000001,0.03,0.2889833333333333,0.3516333333333333,0.3474896143670064,0.022845255855806944,3.046034114107593,Extreme
2026-02-11 02:00:00,0.31,0.6995,0.0,0.0705,0.0,0.29395,0.3573,0.3509232493385542,0.023467509780047968,3.1290013040063958,Extreme
2026-02-11 03:00:00,0.3033333333333334,0.6981666666666666,0.0,0.0725,0.0,0.29158333333333336,0.3551,0.35238511207006024,0.02337553982273246,3.1167386430309945,Extreme
